room_id,scrape_id,host_id,property_type,room_type,country,market,neighbourhood,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,accommodates,bathrooms,bedrooms,beds,bed_type,price_Yen,price_USD,minimum_nights,maximum_nights,name,host_name,host_since,latitude,longitude,host_location,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
27936298,2.02E+13,201210320,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,36,1.7,3,32,8,3,1,2,Real Bed,22037,208.3286065,1,365,â˜… Shinjuku area â˜…8 mins to Sta.â˜…Clean/Stylish,Take,7/10/2018,35.69727,139.70237,JP,93,9,10,10,10,10,9
27940006,2.02E+13,205140694,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,61,2.95,1,0,5,1,1,2,Real Bed,20532,194.1009643,1,1125,Modern&Relaxing Apt in the heart of Shibuya201,æ ªå¼ä¼šç¤¾ihad,7/26/2018,35.65735,139.70594,JP,93,10,9,10,9,10,9
27940375,2.02E+13,205906665,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,11,0.53,17,332,7,1.5,2,1,Real Bed,12792,120.9302326,1,180,Exellent Location# Ryogoku 1 minute#Max 7 #wifi,Anna,7/29/2018,35.69465,139.79318,"Shinjuku-ku, TÅkyÅ-to, Japan",93,9,9,9,10,10,9
27940671,2.02E+13,205906665,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,0,,17,343,4,1,1,2,Real Bed,10750,101.6260163,1,180,Great Location#Ryogoku station 1min#Max4#Free Wifi,Anna,7/29/2018,35.69465,139.79318,"Shinjuku-ku, TÅkyÅ-to, Japan",,,,,,,
27940865,2.02E+13,205906665,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,0,,17,364,4,1,1,2,Real Bed,15802,149.3855171,1,180,Asakusa #1min to Ryogoku station#Max4#Free Wifi,Anna,7/29/2018,35.69465,139.79318,"Shinjuku-ku, TÅkyÅ-to, Japan",,,,,,,
27941274,2.02E+13,205906665,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,9,0.43,17,355,6,1,1,5,Real Bed,12792,120.9302326,1,180,Near Shinjuku/Nishi Shinjuku Gochome 6min.æ–°å®¿/åœ°é“ç«™6åˆ†,Anna,7/29/2018,35.6858,139.67705,"Shinjuku-ku, TÅkyÅ-to, Japan",78,7,8,9,8,6,7
27941459,2.02E+13,205906665,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,10,0.48,17,350,5,1,1,5,Real Bed,12792,120.9302326,1,180,Near Shinjuku / Big Balcony City View.è¥¿æ–°å®¿äº”ä¸ç›®6åˆ† æ–°å®¿,Anna,7/29/2018,35.68788,139.67882,"Shinjuku-ku, TÅkyÅ-to, Japan",96,10,9,10,9,8,9
27944211,2.02E+13,210081038,Condominium,Entire home/apt,Japan,Tokyo,Toshima Ku,74,3.5,14,92,6,1,2,4,Real Bed,12040,113.8211382,2,1125,"Nr Ikebukuro,Shinjuku,Shibuya!Nearest Sta 1.5mins!",Kota,8/17/2018,35.73058,139.72978,"Toshima, Tokyo, Japan",95,10,9,10,10,10,9
27946672,2.02E+13,210081038,Condominium,Entire home/apt,Japan,Tokyo,Toshima Ku,55,2.59,14,93,2,1,1,2,Real Bed,3977,37.59689922,2,1125,"Nearest Sta 4mins!Nr Ikebukuro,Shinjuku,Shibuya!",Kota,8/17/2018,35.71492,139.71562,"Toshima, Tokyo, Japan",96,10,9,10,10,9,10
27948530,2.02E+13,55513694,House,Entire home/apt,Japan,Tokyo,Taito Ku,55,2.8,2,0,4,1.5,2,0,Real Bed,15050,142.2764228,1,1124,"House Near by Ueno, Asakusa, Sky tree",Shi,1/21/2016,35.72762,139.80156,"TaitÅ, Tokyo, Japan",99,10,10,10,10,9,10
27949112,2.02E+13,210199913,House,Entire home/apt,Japan,Tokyo,Taito Ku,43,2.39,18,112,10,2.5,3,4,Real Bed,23542,222.5562488,3,1125,Japanese style house â€œTraditional and Historicalâ€œ,Satoru,8/17/2018,35.71924,139.79612,"Setagaya, Tokyo, Japan",89,10,9,10,10,9,9
27956655,2.02E+13,135750902,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,64,3.07,6,234,2,1,1,1,Real Bed,15050,142.2764228,1,30,[IBASHO]5mins from Shibuya sta/Elevator/Wi-fi 907,Ken & Masaya,6/18/2017,35.65927,139.69603,"Shibuya, Tokyo, Japan",98,10,10,10,10,10,9
27960791,2.02E+13,20833491,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,317,15.36,2,105,2,1,1,1,Real Bed,12040,113.8211382,1,1125,LICENSED SHINJUKU APARTMENT: Convenient Location,David,9/2/2014,35.69705,139.7068,Tokyo,91,9,9,10,10,10,9
27961133,2.02E+13,20833491,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,317,15.82,2,124,3,1,1,2,Real Bed,13007,122.9627529,1,1125,LICENSED SHINJUKU APARTMENT: Best Location,David,9/2/2014,35.69705,139.7068,Tokyo,94,10,10,10,10,10,10
27963951,2.02E+13,177445547,Apartment,Entire home/apt,Japan,Tokyo,Suginami Ku,59,2.84,17,325,2,1,1,0,Real Bed,7547,71.34619021,1,1125,503 ENZO iogi Condo and Apartment,Enzo,3/9/2018,35.72515,139.61427,"Osaka, Osaka, Japan",94,10,10,10,10,9,9
27964845,2.02E+13,208132446,House,Entire home/apt,Japan,Tokyo,Taito Ku,3,0.39,6,112,16,2,4,16,Real Bed,35045,331.300813,1,1125,ã€2FLOORS!ã€‘ASAKUSA STN 15MIN TO ! 16PP! 2LDK 98ãŽ¡!,Plays,8/7/2018,35.72145,139.80385,JP,93,10,10,10,10,8,10
27966241,2.02E+13,207024011,Serviced apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,49,2.53,15,180,3,1.5,1,0,Real Bed,13652,129.0603139,6,1125,"New house 6mins to Ikebukuro STa, Central TKY",Ting,8/3/2018,35.73632,139.70745,"Chuo City, Tokyo, Japan",95,10,10,10,10,9,9
27970470,2.02E+13,210614154,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,26,1.28,4,143,2,1,1,2,Real Bed,7525,71.13821138,2,1125,#Japanese style house!Wifi! 401,æ‚ å­,8/19/2018,35.69173,139.79987,JP,92,9,9,10,10,10,9
27975652,2.02E+13,211290995,House,Entire home/apt,Japan,Tokyo,Itabashi Ku,1,0.05,1,15,13,2,4,11,Real Bed,27950,264.2276423,1,999,æ±äº¬3-13p/4æˆ¿/ç§æˆ¿æº«æ³‰/æ´—è¡£æ©Ÿ/å»šæˆ¿/æº«æ³‰æœƒå¸­æ–™ç†/å®¶åº­æœ‹å‹åœ˜é«”/æ•´æ£Ÿ/æ± è¢‹/è»Šç«™5min,é¦¨,8/23/2018,35.74999,139.71984,"Tokyo, Japan",100,10,10,6,6,8,8
27990973,2.02E+13,211411086,House,Entire home/apt,Japan,Tokyo,Mitaka Shi,34,1.74,2,212,11,1,3,7,Real Bed,25014,236.4719229,1,365,Max 11 guests/detached house/free wifi/large house,åƒæµ,8/23/2018,35.66847,139.57499,JP,91,9,9,10,10,9,9
27992973,2.02E+13,150347035,Aparthotel,Entire home/apt,Japan,Tokyo,Taito Ku,12,0.57,30,42,2,1,1,2,Real Bed,19995,189.0243902,1,3,"ASAKUSA SIXâœ¿Superiorâœ¿FreeRental:rice cooker,etc",Genki,9/12/2017,35.71918,139.79996,"Tokyo, Japan",95,10,10,10,10,9,9
27994110,2.02E+13,150347035,Aparthotel,Entire home/apt,Japan,Tokyo,Taito Ku,9,0.43,30,42,6,1,2,3,Real Bed,15050,142.2764228,1,3,"ASAKUSA SIXâœ¿2 Bedroomâœ¿FreeRental:rice cooker,etc",Genki,9/12/2017,35.71775,139.80146,"Tokyo, Japan",91,10,10,10,9,8,9
27994661,2.02E+13,210252612,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,41,1.95,5,179,2,1,1,1,Real Bed,9460,89.43089431,1,60,ä¸œäº¬å¸‚ä¸­å¿ƒè¶…çº§åœ°æ®µ05#æ–°å®¿5åˆ†é’Ÿ#æ± è¢‹ç²¾å“å…¨æ–°å…¬å¯“#JRå±±æ‰‹2ç«™å¯ç”¨#å…è´¹Wi-Fi#ç‹¬ç«‹å«æµ´,Ya,8/18/2018,35.72498,139.70755,"ChÅ«Å, Tokyo, Japan",95,10,9,10,10,10,9
27996329,2.02E+13,177955651,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,102,4.87,13,124,4,1.5,2,3,Real Bed,15157,143.2879561,1,14,301/MAX 4guests/Ryogoku/Asakusa/Skytree/PocketWiFi,Hostel-Inn Tokyo Ryogoku,3/12/2018,35.70254,139.79721,"Sumida City, TÅkyÅ-to, Japan",96,10,10,10,10,9,9
27996640,2.02E+13,177955651,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,102,4.83,13,119,5,1.5,2,4,Real Bed,15587,147.3529968,1,14,302/MAX 5guests/Ryogoku/Asakusa/Skytree/PocketWiFi,Hostel-Inn Tokyo Ryogoku,3/12/2018,35.7027,139.79842,"Sumida City, TÅkyÅ-to, Japan",96,10,9,10,10,9,10
27996790,2.02E+13,177955651,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,94,4.51,13,110,6,1.5,2,5,Real Bed,17952,169.7107204,1,14,303/MAX 6guests/Ryogoku/Asakusa/Skytree/PocketWiFi,Hostel-Inn Tokyo Ryogoku,3/12/2018,35.70209,139.797,"Sumida City, TÅkyÅ-to, Japan",96,10,9,10,10,9,10
27997153,2.02E+13,177955651,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,113,5.36,13,123,5,1.5,2,4,Real Bed,16555,156.504065,1,14,501/MAX 5guests/Ryogoku/Asakusa/Skytree/PocketWiFi,Hostel-Inn Tokyo Ryogoku,3/12/2018,35.7024,139.79844,"Sumida City, TÅkyÅ-to, Japan",96,10,9,10,10,9,10
27998002,2.02E+13,150347035,Aparthotel,Entire home/apt,Japan,Tokyo,Taito Ku,4,0.19,30,42,6,1,2,3,Real Bed,14942,141.2554358,1,3,"ASAKUSA SIXâœ¿FamilySuiteâœ¿FreeRental:rice cooker,etc",Genki,9/12/2017,35.7177,139.79927,"Tokyo, Japan",100,10,10,10,10,9,9
27998864,2.02E+13,210199913,House,Entire home/apt,Japan,Tokyo,Sumida Ku,50,2.42,18,49,6,1,2,6,Real Bed,26767,253.0440537,3,1125,Traditional Japanese  culture  houseã€œSamurai Soulã€œ,Satoru,8/17/2018,35.71756,139.82078,"Setagaya, Tokyo, Japan",90,9,9,10,10,10,9
28013960,2.02E+13,211268989,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,33,1.63,2,26,5,1,0,5,Real Bed,49987,472.5562488,1,365,"FF215 Shinjuku 10mins, 6mins to nearest sta. 5ppl",Noriko,8/23/2018,35.69812,139.69405,"BunkyÅ-ku, TÅkyÅ-to, Japan",78,8,8,9,9,9,7
28017428,2.02E+13,36582105,House,Entire home/apt,Japan,Tokyo,Suginami Ku,99,5.17,3,315,6,1,2,2,Real Bed,19995,189.0243902,2,90,CuteFamilyHouse Kids&Parking FREE! 6minShinjuku,Emi,6/24/2015,35.67344,139.66048,"Tokyo, Japan",99,10,10,10,10,9,10
28017802,2.02E+13,82400591,House,Entire home/apt,Japan,Tokyo,Shinjuku Ku,43,2.27,4,132,6,2,3,8,Real Bed,39990,378.0487805,2,180,Asanagi House/10min. to Shinjuku station,Tomomi&Yohi,7/7/2016,35.70164,139.70407,"Tokyo, Tokyo, Japan",98,10,10,10,10,10,10
28021551,2.02E+13,13700916,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,29,1.53,7,145,5,1,1,3,Real Bed,9030,85.36585366,1,365,Shinjuku apartment hotel,Ryo,3/30/2014,35.69335,139.70932,"Shibuya City, Tokyo, Japan",91,10,10,9,9,9,9
28023046,2.02E+13,62045077,Apartment,Private room,Japan,Tokyo,Taito Ku,66,3.18,1,90,3,1,1,1,Real Bed,3977,37.59689922,1,1125,å¤§æ±Ÿæˆ¸ç·šè”µå‰é§…å¾’æ­©3åˆ†!æµ…è‰ï½¥ä¸Šé‡Žï½¥ï½½ï½¶ï½²ï¾‚ï¾˜ï½°ï½¥ç§‹è‘‰åŽŸï½¥ä¸¡å›½å¾’æ­©åœå†…æ±Ÿæˆ¸ã£å­ã‚’æº€å–«!,Kei,3/7/2016,35.70604,139.79085,"Chuo City, Tokyo, Japan",94,10,10,10,10,10,9
28035202,2.02E+13,150347035,Aparthotel,Entire home/apt,Japan,Tokyo,Taito Ku,4,0.19,30,42,5,1,2,3,Real Bed,15050,142.2764228,1,3,"ASAKUSA SIXâœ¿QueenSuiteâœ¿FreeRental:rice cooker,etc",Genki,9/12/2017,35.71902,139.80093,"Tokyo, Japan",95,10,10,10,9,9,10
28038521,2.02E+13,70438155,House,Entire home/apt,Japan,Tokyo,Shinjuku Ku,24,1.13,15,187,14,2,6,8,Real Bed,49880,471.5447154,2,60,JR Shin-Okubo Sta. 6min / Shinjuku two-story home,MingJuan,5/5/2016,35.69908,139.70319,"Arakawa, Tokyo, Japan",97,10,10,10,10,10,10
28039727,2.02E+13,211795510,Condominium,Entire home/apt,Japan,Tokyo,Toshima Ku,44,2.13,11,363,8,2,1,4,Real Bed,9997,94.50746833,1,14,SouthOtsuka  Floor5â˜…WiFiâ˜…Max8pplâ˜…Airport50mins!,Kei,8/26/2018,35.73067,139.72887,JP,92,10,9,10,10,10,9
28040192,2.02E+13,98150781,Apartment,Private room,Japan,Tokyo,Taito Ku,97,4.63,6,180,2,2,1,1,Real Bed,4837,45.72698053,1,14,"Gallery Stay DENCHI ""Private room""",Guest House DENCHI,10/5/2016,35.71248,139.79023,"Taito, Tokyo, Japan",92,9,10,10,10,10,9
28043276,2.02E+13,119542101,Hostel,Shared room,Japan,Tokyo,Arakawa Ku,8,0.39,12,192,2,2,1,2,Real Bed,6987,66.05218378,1,1125,â˜…Sato san's Rest ~dormitory 2 people~,Nana & Yuta,3/6/2017,35.73498,139.79006,"Arakawa, Tokyo, Japan",100,9,9,9,10,10,10
28055881,2.02E+13,134083708,Apartment,Entire home/apt,Japan,Tokyo,Minato Ku,8,0.39,5,61,6,1.5,1,2,Real Bed,9782,92.47494801,3,1125,ï¾ï¾ï½½ï¾˜ï½°OKâ˜†å…­æœ¬æœ¨â˜†ã¡ã‚‡ã£ã¨åºƒã‚ãªï¾Œï¾Ÿï¾—ï½²ï¾ï¾žï½°ï¾„ï¾™ï½°ï¾‘â™ªNo.5B,Deko,6/8/2017,35.66295,139.73804,"Minato City, Tokyo, Japan",98,10,10,10,10,10,9
28058242,2.02E+13,37192617,House,Private room,Japan,Tokyo,Adachi Ku,5,0.25,7,94,1,1.5,1,2,Real Bed,3010,28.45528455,1,30,"(3 minutes to station) Comfortable hostel , #1",Joyce,7/1/2015,35.7938,139.78766,"Adachi, Tokyo, Japan",96,9,10,10,10,10,10
28058630,2.02E+13,93768416,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,16,0.83,7,0,4,1,1,2,Real Bed,39990,378.0487805,1,365,"ä¸œæ–°å®¿ç«™å‡ºå£1åˆ† 1æ ‹æ¥¼çš„3æ¥¼
ç»™æ‚¨èˆ’é€‚æ¸©æš–çš„å®¶ 
welcome to shinjuku",Mona,9/6/2016,35.70313,139.70716,JP,86,9,10,10,10,10,9
28058841,2.02E+13,93768416,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,27,1.33,7,0,4,1,1,2,Real Bed,39990,378.0487805,1,365,"ä¸œæ–°å®¿ç«™å‡ºå£1åˆ† 1æ ‹æ¥¼çš„4æ¥¼
ç»™æ‚¨èˆ’é€‚æ¸©æš–çš„å®¶ 
welcome to shinjuku",Mona,9/6/2016,35.70302,139.70758,JP,90,9,9,10,10,10,9
28059553,2.02E+13,37192617,House,Private room,Japan,Tokyo,Adachi Ku,1,0.08,7,92,2,1.5,1,2,Real Bed,5912,55.88958215,1,30,"(3 minutes to station) Comfortable hostel ,2#101",Joyce,7/1/2015,35.79337,139.78836,"Adachi, Tokyo, Japan",100,10,10,10,10,10,10
28060015,2.02E+13,198618651,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,59,2.82,12,165,4,1,2,4,Real Bed,13975,132.1138211,1,365,"ã€çœŸ Shin 4Fã€‘5-min walk to Asakusa Sta/3 min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",Itoe,6/28/2018,35.70838,139.79219,"Minato, Tokyo, Japan",97,10,10,10,10,10,9
28060047,2.02E+13,48013456,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,31,1.55,2,0,4,1,0,2,Real Bed,6557,61.98714313,1,1125,æ± è¢‹ç«™C6å‡ºå£5åˆ†é˜ ç¾Žé£Ÿå¨›æ¨‚è³¼ç‰©ä¾¿åˆ©,Nbr,11/2/2015,35.73533,139.70982,"Toshima City, Tokyo, Japan",89,9,9,10,10,9,9
28060678,2.02E+13,211980896,House,Entire home/apt,Japan,Tokyo,Toshima Ku,39,1.92,1,145,9,1,3,4,Real Bed,19995,189.0243902,1,1125,Big House 70ãŽ¡ 3bed rooms for 9pplâ˜†Ikebukuro area!!,Shuichi,8/27/2018,35.72916,139.6954,"Tokyo, Japan",96,10,10,10,10,9,9
28061578,2.02E+13,208411487,Apartment,Entire home/apt,Japan,Tokyo,Setagaya Ku,68,3.24,4,181,6,1,2,3,Real Bed,19995,189.0243902,1,1125,ã€#201ã€‘SHIBUYA 7MIN SHINDAITA STN 5MIN 6PPL 2DK47mÂ²,Plays / ï¾Œï¾Ÿï¾šï½²ï½½ï¾ž,8/9/2018,35.66617,139.66195,JP,93,10,10,10,10,9,9
28064154,2.02E+13,198618651,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,63,3.1,12,172,4,1,2,4,Real Bed,13975,132.1138211,1,365,"ã€çœŸ Shin 5Fã€‘5-min walk to Asakusa Sta/3-min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",Itoe,6/28/2018,35.70852,139.79253,"Minato, Tokyo, Japan",99,10,10,10,10,10,10
28064327,2.02E+13,106187749,House,Entire home/apt,Japan,Tokyo,Sumida Ku,23,1.11,6,88,8,1,2,2,Real Bed,17952,169.7107204,2,1125,â–¼SALEâ–¼close to SKY TREE&ASAKUSA 8ppl w/Tatami room,Hiroko,12/4/2016,35.72718,139.82458,"Tonosho, Shozu District, Kagawa, Japan",90,9,9,10,9,9,9
28067765,2.02E+13,102770046,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,32,1.52,20,0,4,1,1,0,Real Bed,14835,140.2439024,1,30,Quiet and Modern Room near Shinjuk (Website hidden by Airbnb) 14,Ryo & Ai,11/6/2016,35.67845,139.6857,"Shibuya City, Tokyo, Japan",93,10,10,10,10,10,9
28070939,2.02E+13,36335780,House,Private room,Japan,Tokyo,Suginami Ku,10,0.52,2,149,1,0.5,1,1,Real Bed,4744,44.84779732,3,180,"Aero House 2: meet  local life, Nature,vegetarian",Yoko&Take,6/21/2015,35.71555,139.59947,"Suginami City, Tokyo, Japan",100,10,10,10,10,10,10
28071100,2.02E+13,211795510,Condominium,Entire home/apt,Japan,Tokyo,Toshima Ku,46,2.22,11,343,8,2,1,8,Real Bed,9997,94.50746833,1,14,SouthOtsuka  Floor3â˜…WiFiâ˜…Max8pplâ˜…Airport50mins!,Kei,8/26/2018,35.73048,139.72703,JP,90,9,8,10,10,10,9
28074263,2.02E+13,211795510,Condominium,Entire home/apt,Japan,Tokyo,Toshima Ku,31,1.49,11,351,8,2,1,8,Real Bed,9997,94.50746833,1,14,SouthOtsuka  Floor2â˜…WiFiâ˜…Max8pplâ˜…Airport50mins!,Kei,8/26/2018,35.72997,139.72691,JP,95,9,9,10,10,10,10
28082446,2.02E+13,83618421,Apartment,Private room,Japan,Tokyo,Taito Ku,12,0.58,11,90,2,1,1,2,Real Bed,17952,169.7107204,1,365,"""YUUNTEI ASAKUSA"" Room2A 
35square meters",Aya,7/13/2016,35.7188,139.80025,"Taito, Tokyo, Japan",100,10,10,10,10,9,9
28083652,2.02E+13,83618421,Apartment,Private room,Japan,Tokyo,Taito Ku,8,0.4,11,90,2,1.5,1,2,Real Bed,17952,169.7107204,1,365,"""YUUNTEI ASAKUSA""Room4A
35squre meters",Aya,7/13/2016,35.7188,139.80025,"Taito, Tokyo, Japan",100,10,10,10,10,10,10
28084074,2.02E+13,78981665,Apartment,Shared room,Japan,Tokyo,Shinjuku Ku,14,0.7,7,0,4,1,1,8,Real Bed,1827,17.27169597,1,90,hostel B4,Eugene,6/21/2016,35.68931,139.68822,"Shinjuku, Tokyo, Japan",89,10,9,9,9,10,9
28084417,2.02E+13,212151982,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,32,1.51,1,0,3,1,0,3,Real Bed,9920,93.77954245,1,1125,"Shibuya stn triplet, Tokyo city by the doorstep",Fredrik,8/27/2018,35.65982,139.69746,JP,86,9,9,9,9,9,8
28084741,2.02E+13,212159350,Apartment,Entire home/apt,Japan,Tokyo,Ota Ku,25,1.25,1,181,5,1.5,1,2,Real Bed,10965,103.6585366,2,60,Easy accessï¿«Haneda! Best for 4! Free wifi!#101,Tasku,8/27/2018,35.5589,139.733,JP,92,9,9,10,10,9,9
28087712,2.02E+13,36763683,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,25,1.22,9,0,4,1,1,2,Real Bed,6020,56.91056911,1,1125,AA9 IKEBUKURO Station C6 EXIT 5min,Noboru,6/26/2015,35.7357,139.70898,"Tokyo, Japan",85,9,9,9,9,9,8
28088761,2.02E+13,42173796,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,67,3.25,2,76,5,1,1,3,Real Bed,19995,189.0243902,1,1125,H106_ã€Reduction in Priceã€‘ Korean Town|MAX|WIFI,Kaname,8/22/2015,35.70207,139.7036,JP,84,9,8,10,9,10,8
28089093,2.02E+13,42173796,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,63,3.07,2,149,5,1,1,3,Real Bed,17952,169.7107204,1,1125,H105_ã€Reduction in Priceã€‘Korean Town/MAX5/35ãŽ¡/WIFI,Kaname,8/22/2015,35.70207,139.7036,JP,82,9,8,9,9,9,8
28089108,2.02E+13,36763683,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,26,1.29,9,0,3,1,1,2,Real Bed,6020,56.91056911,1,1125,AA6 ä¸­æ–‡å¯ æ± è¢‹ç«™5åˆ†é˜ ç¾Žé£Ÿå¨›æ¨‚è³¼ç‰©ä¾¿åˆ©,Noboru,6/26/2015,35.7363,139.70842,"Tokyo, Japan",88,9,9,10,10,9,9
28090881,2.02E+13,198618651,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,45,2.17,12,180,4,1,2,4,Real Bed,13975,132.1138211,1,365,"ã€çœŸ Shin 6Fã€‘5-min walk to Asakusa Sta/3-min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",Itoe,6/28/2018,35.70835,139.79254,"Minato, Tokyo, Japan",97,10,10,10,10,10,9
28091000,2.02E+13,198618651,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,67,3.21,12,180,4,1,2,4,Real Bed,13975,132.1138211,1,365,"ã€çœŸ Shin 7Fã€‘5-min walk to Asakusa Sta/3-min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",Itoe,6/28/2018,35.70968,139.79416,"Minato, Tokyo, Japan",99,10,10,10,10,10,10
28091104,2.02E+13,198618651,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,59,2.82,12,180,2,1,1,2,Real Bed,9460,89.43089431,1,365,ã€çœŸ Shin 1Fã€‘Asakusa Sta.(5 min walk) / Tawaramachi Sta.(3 min walk)      2PAX  near Skytree and Kaminarimon,Itoe,6/28/2018,35.70844,139.79408,"Minato, Tokyo, Japan",97,10,10,10,10,10,9
28091254,2.02E+13,198618651,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,65,3.11,12,180,4,1,2,4,Real Bed,13975,132.1138211,1,365,"ã€çœŸ Shin 2Fã€‘5 min walk to Asakusa Sta/3 min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",Itoe,6/28/2018,35.70998,139.79401,"Minato, Tokyo, Japan",97,10,10,10,10,10,9
28091323,2.02E+13,198618651,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,50,2.38,12,180,4,1,2,4,Real Bed,13975,132.1138211,1,365,"ã€çœŸ Shin 3Fã€‘5-min walk to Asakusa Sta/3 min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",Itoe,6/28/2018,35.70876,139.79245,"Minato, Tokyo, Japan",97,10,10,10,10,10,9
28112147,2.02E+13,70438155,Condominium,Entire home/apt,Japan,Tokyo,Shinjuku Ku,29,1.44,15,0,3,1,1,2,Real Bed,10782,101.9285309,2,1125,Nishi-Shinjuku Sta. 7min by foot & two-story house,MingJuan,5/5/2016,35.69863,139.69061,"Arakawa, Tokyo, Japan",97,10,10,10,10,10,10
28112493,2.02E+13,96361779,Apartment,Entire home/apt,Japan,Tokyo,Nakano Ku,25,1.19,3,0,4,1,1,2,Real Bed,13007,122.9627529,1,1125,Nakano station 3 min walking! on Broadway!,å‹åš,9/22/2016,35.70719,139.66627,Japan,82,9,7,9,10,10,8
28112617,2.02E+13,96361779,Apartment,Entire home/apt,Japan,Tokyo,Nakano Ku,28,1.34,3,68,9,1,1,1,Real Bed,17952,169.7107204,1,1125,æ–°å®¿ã¾ã§6åˆ†ï½¤ä¸­é‡Žæ–°æ©‹å¾’æ­©3åˆ†ï½¤free wifi,å‹åš,9/22/2016,35.69352,139.67252,Japan,93,10,8,10,10,9,9
28112979,2.02E+13,212163856,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,6,0.3,3,143,5,2,2,3,Real Bed,12470,117.8861789,1,1125,#3 NEXT TO ASAKUSA - GREAT ACCESS FOR SIGHTSEEING,Ui Home,8/28/2018,35.71788,139.82031,JP,53,8,5,9,9,7,6
28113194,2.02E+13,106684124,Boutique hotel,Private room,Japan,Tokyo,Toshima Ku,10,0.53,4,148,2,1.5,1,2,Real Bed,6880,65.04065041,2,30,å…¨æ–°å¼€å¼ çš„ä¸œäº¬æ—…é¦† Â·æ­¥è¡Œåˆ°JRç«™2åˆ†é’Ÿåˆ°æ± è¢‹3ç«™7åˆ†é’Ÿ å¾’æ­¥åœˆå†…ç”Ÿæ´»è¶…çº§ä¾¿åˆ©ç²¾è‡´å¸¦é˜³å°æ¦»æ¦»ç±³ä¸‰äººé—´,æ˜Žæœˆ,12/9/2016,35.73496,139.74937,Japan,93,9,10,9,10,10,10
28117985,2.02E+13,70438155,Condominium,Entire home/apt,Japan,Tokyo,Shinjuku Ku,21,1.11,15,180,2,1,1,2,Real Bed,9997,94.50746833,2,1125,Nishi-Shinjuku Sta. 7min / suitable for couple,MingJuan,5/5/2016,35.69693,139.69006,"Arakawa, Tokyo, Japan",92,10,10,9,10,9,9
28119131,2.02E+13,70438155,Condominium,Entire home/apt,Japan,Tokyo,Shinjuku Ku,23,1.16,15,180,3,1.5,1,1,Real Bed,10750,101.6260163,2,1125,Nishi-Shinjuku Sta. 7min & suitable for couple,MingJuan,5/5/2016,35.69702,139.68853,"Arakawa, Tokyo, Japan",90,10,9,10,10,9,9
28142598,2.02E+13,153057496,Cabin,Private room,Japan,Other (International),Ogasawara Mura,13,1.15,1,347,3,3,3,3,Real Bed,7847,74.18226508,1,90,Sharehouse Umi,Kai,10/3/2017,27.07233,142.20288,"Ogasawara, Tokyo, Japan",98,10,10,10,10,9,10
